Column1,Gender,EthnicGroup,ParentEduc,LaunchType,TestPrep,ParentMaritalStatus,PracticeSport,IsFirstChild,NrSiblings,TransportMeans,WklyStudyHours,MathScore,ReadingScore,WritingScore
4832,female,group E,bachelor's degree,free/reduced,none,divorced,sometimes,no,1,school_bus,< 5,58,59,63
4833,male,group C,bachelor's degree,standard,completed,single,sometimes,yes,2,school_bus,< 5,56,46,48
4834,male,group E,bachelor's degree,free/reduced,completed,married,sometimes,no,5,school_bus,< 5,78,80,79
4835,male,group B,high school,standard,none,married,regularly,yes,2,school_bus,< 5,36,31,26
4836,female,group B,high school,free/reduced,none,married,sometimes,no,3,private,< 5,71,78,79
4837,male,group B,master's degree,standard,none,married,regularly,yes,6,private,> 10,75,78,70
4838,male,group E,bachelor's degree,free/reduced,completed,married,never,yes,4,school_bus,> 10,61,56,57
4839,female,group B,bachelor's degree,free/reduced,none,single,regularly,no,1,private,< 5,36,48,38
4840,male,group C,bachelor's degree,standard,none,married,regularly,no,1,private,> 10,59,49,53
4841,female,group C,associate's degree,free/reduced,none,divorced,regularly,yes,3,school_bus,< 5,76,92,85
4842,male,group D,bachelor's degree,standard,none,married,regularly,no,1,school_bus,> 10,65,69,70
4843,female,group D,bachelor's degree,standard,none,single,regularly,yes,1,private,< 5,82,86,90
4844,male,group B,master's degree,standard,none,married,sometimes,yes,5,private,> 10,86,83,88
4845,male,group A,high school,free/reduced,none,married,sometimes,yes,2,school_bus,< 5,64,73,65
4846,female,group A,high school,free/reduced,completed,single,sometimes,no,1,school_bus,< 5,49,65,58
4847,female,group D,associate's degree,standard,completed,married,regularly,yes,1,school_bus,> 10,91,94,97
4848,male,group D,master's degree,standard,none,married,sometimes,yes,2,school_bus,< 5,84,72,73
4849,female,group D,associate's degree,standard,none,married,sometimes,yes,2,private,< 5,50,71,62
4850,male,group C,associate's degree,standard,completed,married,sometimes,no,3,private,< 5,56,65,62
4851,male,group C,master's degree,free/reduced,none,married,sometimes,yes,2,school_bus,> 10,60,62,57
4852,male,group E,High School,free/reduced,none,divorced,sometimes,no,3,school_bus,> 10,48,37,35
4853,male,group C,master's degree,standard,completed,single,regularly,no,2,school_bus,< 5,48,45,49
4854,male,group B,associate's degree,standard,none,married,never,yes,4,school_bus,< 5,51,39,38
4855,female,group C,bachelor's degree,free/reduced,completed,married,regularly,yes,3,private,< 5,78,85,94
4856,female,group C,bachelor's degree,standard,completed,married,regularly,no,1,school_bus,< 5,57,65,63
4857,female,group C,High School,standard,none,married,regularly,yes,1,school_bus,> 10,68,78,83
4858,male,group C,bachelor's degree,free/reduced,completed,married,sometimes,yes,1,private,< 5,58,64,61
4859,female,group E,master's degree,standard,none,married,regularly,yes,3,private,< 5,88,86,85
4860,female,group B,bachelor's degree,free/reduced,none,married,sometimes,yes,1,school_bus,< 5,69,75,84
4861,female,group C,master's degree,free/reduced,none,married,regularly,yes,2,private,< 5,77,83,85
4862,female,group C,High School,standard,completed,married,regularly,no,3,private,< 5,84,93,93
4863,female,group D,bachelor's degree,standard,none,single,sometimes,no,1,private,> 10,67,76,71
4864,female,group D,associate's degree,standard,none,married,sometimes,no,1,school_bus,> 10,83,85,87
4865,male,group E,bachelor's degree,standard,none,married,sometimes,yes,3,school_bus,> 10,87,69,73
4866,male,group D,bachelor's degree,standard,none,married,never,yes,1,school_bus,< 5,63,66,64
4867,male,group B,bachelor's degree,standard,none,single,regularly,no,5,school_bus,< 5,61,46,43
4868,male,group B,associate's degree,standard,completed,married,regularly,yes,3,school_bus,< 5,56,60,57
4869,female,group B,bachelor's degree,standard,none,single,sometimes,yes,2,private,< 5,56,68,67
4870,female,group C,high school,free/reduced,completed,single,sometimes,no,1,private,> 10,57,76,74
4871,male,group C,associate's degree,standard,none,single,regularly,yes,1,school_bus,> 10,98,92,94
4872,male,group B,High School,free/reduced,none,married,regularly,yes,1,private,< 5,50,50,46
4873,male,group C,bachelor's degree,standard,none,divorced,sometimes,yes,1,private,< 5,79,73,72
4874,female,group E,high school,standard,none,married,sometimes,no,1,school_bus,> 10,82,86,81
4875,male,group C,high school,standard,completed,married,never,yes,5,school_bus,> 10,70,74,69
4876,female,group C,associate's degree,standard,none,married,sometimes,no,5,private,> 10,77,77,69
4877,female,group D,master's degree,free/reduced,none,married,regularly,no,5,school_bus,> 10,44,55,54
4878,female,group C,master's degree,standard,completed,married,sometimes,yes,4,school_bus,> 10,76,79,84
4879,female,group C,bachelor's degree,free/reduced,none,widowed,regularly,no,1,private,> 10,58,70,71
4880,female,group D,High School,free/reduced,none,married,sometimes,no,2,private,< 5,56,64,62
4881,female,group B,bachelor's degree,free/reduced,none,widowed,sometimes,no,2,private,> 10,47,54,54
4882,male,group E,High School,free/reduced,none,divorced,regularly,yes,2,school_bus,< 5,58,66,61
4883,male,group E,associate's degree,free/reduced,none,married,regularly,yes,3,school_bus,< 5,59,59,55
4884,male,group C,high school,free/reduced,completed,single,sometimes,yes,3,school_bus,< 5,43,54,45
4885,male,group B,bachelor's degree,standard,completed,married,regularly,no,1,school_bus,> 10,82,71,76
4886,female,group B,high school,standard,completed,married,regularly,no,1,school_bus,< 5,73,81,85
4887,male,group E,associate's degree,standard,completed,single,sometimes,yes,3,school_bus,< 5,76,70,68
4888,female,group B,High School,free/reduced,none,divorced,sometimes,no,3,private,< 5,64,72,72
4889,female,group E,High School,standard,none,married,regularly,yes,3,school_bus,< 5,58,46,54
4890,female,group C,high school,free/reduced,none,married,never,yes,2,school_bus,> 10,52,64,61
4891,male,group D,high school,standard,none,married,regularly,no,2,school_bus,> 10,92,71,77
4892,female,group A,bachelor's degree,standard,completed,married,sometimes,no,1,private,> 10,50,60,64
4893,male,group A,high school,free/reduced,none,married,regularly,yes,5,school_bus,> 10,80,66,67
4894,female,group D,high school,standard,none,single,sometimes,yes,2,school_bus,< 5,83,93,89
4895,female,group C,bachelor's degree,standard,completed,single,regularly,yes,0,school_bus,> 10,73,78,83
4896,male,group D,master's degree,free/reduced,completed,single,never,yes,3,school_bus,> 10,73,75,70
4897,male,group B,bachelor's degree,standard,completed,married,sometimes,yes,0,private,> 10,87,84,84
4898,female,group C,bachelor's degree,standard,none,single,sometimes,yes,5,private,< 5,65,71,67
4899,male,group C,bachelor's degree,free/reduced,none,married,never,no,3,school_bus,< 5,65,73,62
4900,female,group D,high school,standard,none,married,never,no,3,private,> 10,61,73,69
4901,female,group A,bachelor's degree,standard,none,married,sometimes,no,2,school_bus,< 5,69,70,72
4902,male,group E,bachelor's degree,standard,completed,divorced,sometimes,no,1,school_bus,> 10,100,100,99
4903,female,group C,associate's degree,standard,completed,divorced,sometimes,yes,1,private,< 5,91,98,98
4904,female,group D,bachelor's degree,free/reduced,none,divorced,regularly,no,4,private,< 5,79,89,86
4905,male,group C,bachelor's degree,free/reduced,completed,married,regularly,no,1,school_bus,< 5,47,51,51
4906,female,group C,high school,free/reduced,none,married,sometimes,yes,2,school_bus,> 10,59,56,62
4907,female,group D,master's degree,standard,completed,single,sometimes,yes,0,school_bus,< 5,83,84,92
4908,male,group C,associate's degree,standard,none,married,regularly,yes,4,private,< 5,62,67,68
4909,female,group D,associate's degree,free/reduced,none,widowed,regularly,yes,4,school_bus,< 5,45,60,57
4910,male,group C,bachelor's degree,standard,completed,single,regularly,no,1,private,> 10,100,94,93
4911,male,group E,High School,standard,none,divorced,regularly,yes,4,school_bus,> 10,71,49,47
4912,male,group C,high school,free/reduced,completed,divorced,sometimes,yes,7,private,> 10,62,54,53
4913,female,group D,High School,standard,none,married,sometimes,no,2,school_bus,< 5,57,65,66
4914,male,group B,High School,standard,none,married,sometimes,yes,5,private,< 5,58,54,47
4915,male,group E,High School,standard,none,married,regularly,yes,2,school_bus,> 10,93,74,76
4916,male,group E,master's degree,free/reduced,completed,single,regularly,yes,0,private,> 10,88,74,76
4917,male,group C,High School,standard,completed,married,regularly,yes,3,school_bus,> 10,82,88,82
4918,male,group C,bachelor's degree,free/reduced,none,divorced,sometimes,yes,0,private,> 10,78,65,68
4919,male,group B,associate's degree,standard,completed,married,regularly,no,3,school_bus,< 5,57,55,57
4920,male,group C,bachelor's degree,standard,none,married,sometimes,yes,0,school_bus,< 5,64,55,55
4921,male,group D,bachelor's degree,standard,completed,married,regularly,yes,0,private,< 5,74,65,69
4922,female,group C,high school,standard,none,married,sometimes,no,2,private,< 5,50,55,55
4923,male,group B,bachelor's degree,free/reduced,none,married,regularly,yes,2,school_bus,> 10,37,37,29
4924,female,group A,associate's degree,standard,none,married,sometimes,yes,5,private,> 10,88,91,92
4925,male,group D,bachelor's degree,standard,none,married,regularly,yes,5,private,> 10,79,79,74
4926,female,group C,High School,free/reduced,completed,divorced,sometimes,yes,3,school_bus,> 10,49,53,58
4927,female,group D,associate's degree,standard,none,widowed,sometimes,no,3,school_bus,< 5,69,74,71
4928,female,group C,High School,standard,none,single,never,yes,1,school_bus,> 10,67,66,69
4929,male,group D,High School,standard,none,single,sometimes,yes,4,school_bus,> 10,57,51,42
4930,female,group C,bachelor's degree,standard,completed,divorced,regularly,yes,3,private,< 5,74,90,86
4931,female,group D,associate's degree,standard,completed,married,sometimes,yes,2,private,< 5,78,91,84
4932,male,group E,high school,standard,none,single,sometimes,yes,2,private,< 5,92,90,83
4933,female,group B,bachelor's degree,free/reduced,none,divorced,sometimes,no,2,school_bus,< 5,55,67,66
4934,male,group C,high school,standard,completed,single,sometimes,no,4,school_bus,< 5,71,69,69
4935,female,group B,bachelor's degree,standard,completed,married,never,yes,0,school_bus,< 5,72,78,79
4936,male,group B,high school,free/reduced,completed,married,sometimes,yes,1,school_bus,< 5,32,23,27
4937,male,group B,bachelor's degree,standard,none,divorced,regularly,yes,3,school_bus,> 10,73,57,53
4938,female,group D,High School,free/reduced,none,single,never,yes,5,school_bus,< 5,62,74,75
4939,female,group D,bachelor's degree,standard,none,married,sometimes,no,4,private,< 5,86,84,91
4940,female,group D,high school,standard,none,married,regularly,yes,3,school_bus,> 10,67,76,77
4941,female,group D,master's degree,free/reduced,none,married,sometimes,yes,1,school_bus,< 5,61,79,78
4942,male,group D,high school,standard,none,married,sometimes,yes,3,school_bus,< 5,64,61,55
4943,male,group A,bachelor's degree,standard,none,married,regularly,yes,0,school_bus,< 5,81,77,74
4944,male,group E,high school,free/reduced,completed,married,never,yes,3,school_bus,< 5,84,76,76
4945,male,group C,associate's degree,standard,completed,married,sometimes,no,1,private,< 5,56,48,51
4946,female,group C,High School,free/reduced,none,married,sometimes,yes,5,school_bus,< 5,31,46,41
4947,male,group C,associate's degree,standard,none,married,regularly,yes,2,private,< 5,82,73,71
4948,female,group C,bachelor's degree,standard,completed,married,sometimes,yes,2,school_bus,< 5,65,87,91
4949,male,group C,associate's degree,free/reduced,none,divorced,never,yes,1,school_bus,> 10,72,64,59
4950,male,group C,bachelor's degree,free/reduced,completed,single,sometimes,yes,3,private,> 10,53,61,60
4951,male,group C,high school,standard,none,married,regularly,yes,3,private,> 10,88,74,66
4952,female,group D,bachelor's degree,standard,none,single,regularly,yes,4,school_bus,< 5,38,48,48
4953,female,group C,high school,standard,none,single,regularly,yes,3,school_bus,< 5,59,71,77
4954,female,group C,bachelor's degree,free/reduced,none,single,sometimes,no,5,school_bus,> 10,78,92,92
4955,male,group B,High School,standard,completed,divorced,regularly,yes,2,school_bus,> 10,79,65,66
4956,female,group C,bachelor's degree,free/reduced,completed,single,regularly,yes,1,school_bus,< 5,57,85,83
4957,female,group D,associate's degree,free/reduced,none,married,sometimes,no,3,private,< 5,36,43,48
4958,female,group E,High School,standard,none,single,sometimes,no,7,private,< 5,66,74,70
4959,male,group C,high school,standard,completed,married,regularly,yes,5,private,< 5,81,84,77
4960,female,group B,master's degree,standard,completed,married,sometimes,yes,3,private,< 5,83,98,98
4961,male,group A,bachelor's degree,standard,none,single,sometimes,yes,1,school_bus,< 5,71,66,62
4962,male,group A,High School,standard,none,married,regularly,yes,1,private,< 5,71,62,57
4963,male,group C,bachelor's degree,standard,none,single,sometimes,no,1,school_bus,< 5,65,70,68
4964,female,group C,High School,standard,none,single,sometimes,no,1,school_bus,< 5,67,62,61
4965,female,group B,High School,free/reduced,none,married,sometimes,no,1,school_bus,< 5,46,64,54
4966,female,group B,bachelor's degree,standard,none,divorced,sometimes,yes,1,private,< 5,69,68,73
4967,male,group B,High School,free/reduced,none,single,sometimes,yes,3,school_bus,< 5,32,41,33
4968,female,group B,High School,standard,none,single,regularly,yes,3,school_bus,> 10,81,96,90
4969,male,group D,High School,standard,none,married,sometimes,yes,3,school_bus,> 10,95,86,82
4970,male,group B,bachelor's degree,standard,completed,divorced,regularly,yes,5,school_bus,> 10,49,51,46
4971,male,group D,associate's degree,free/reduced,completed,divorced,regularly,yes,1,school_bus,> 10,72,59,70
4972,female,group B,associate's degree,standard,none,divorced,sometimes,yes,1,school_bus,> 10,75,82,81
4973,male,group E,bachelor's degree,standard,none,single,sometimes,yes,2,private,> 10,88,81,79
4974,female,group E,High School,standard,none,married,sometimes,no,3,school_bus,< 5,70,77,76
4975,female,group C,bachelor's degree,free/reduced,completed,divorced,sometimes,yes,0,school_bus,< 5,37,51,55
